Attribute Key,Attribute Name,Entity Key,Entity Name,Folder Key,Folder Name,Data Asset key,Description,Index,
58504f66-f682-486d-8f0b-d546dc76047b,CONSUMED,29228156-3e5b-4ff7-bc18-45f71097918a,DCOPS_SUMMARY_BKP_1019,1cfd701b-3277-46ea-be3b-81408611875f,OCIA_DM,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
59555add-0234-4df5-a24d-e234f7021fba,ID,fc633586-e28e-4369-a53f-4e1838b66550,LBAAS_LOAD_BALANCERS_STG,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
485fbc26-368e-4fa3-b0c5-ed2b2aab3b70,SALES_ORDER_NUMBER,fb6b2602-8a77-4fb3-ae29-ec114b9c6d00,PROMOTIONS,bc54af5c-d9fd-4fad-acf5-8d150ae847d5,NLS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
34140b80-c440-4534-893d-9f29fe147f49,PROJECT_OWNER,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
8a9c62fa-1d38-4ae1-90af-b8b51eee7a46,REFERENCED_NAME,adcf7765-f6f8-470d-b214-74ad77106012,TBL_DB_REFERENCES,91a1c479-fd32-4c63-9589-836185ecb052,DW_OPERATIONS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
431eefd8-6a35-4b9e-ac09-05843c9a841a,CITY,29228156-3e5b-4ff7-bc18-45f71097918a,DCOPS_SUMMARY_BKP_1019,1cfd701b-3277-46ea-be3b-81408611875f,OCIA_DM,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
86bb348e-9e3c-4a6b-a5fe-6f5f6281376a,REGION,fc633586-e28e-4369-a53f-4e1838b66550,LBAAS_LOAD_BALANCERS_STG,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
4a037b0f-2e34-41f7-822c-813662546306,INTENT_TO_PAY,fb6b2602-8a77-4fb3-ae29-ec114b9c6d00,PROMOTIONS,bc54af5c-d9fd-4fad-acf5-8d150ae847d5,NLS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
1e25b131-11b8-46f6-b1fe-396db6ca9580,IS_POC,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
b0399a77-34d5-4789-9d9e-0453236a702e,REFERENCED_OWNER,adcf7765-f6f8-470d-b214-74ad77106012,TBL_DB_REFERENCES,91a1c479-fd32-4c63-9589-836185ecb052,DW_OPERATIONS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
9ba88daa-21e7-4e7d-bf13-d4cebe98d35b,PRODUCT_DESCRIPTION,2777e5c0-49a2-4e2b-8693-14c000482b55,COMPUTE_PRODUCT_DIM,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
5332b175-5c93-4cb2-9ebf-7a10fa6690a3,CONTRACTED_CAPACITY,29228156-3e5b-4ff7-bc18-45f71097918a,DCOPS_SUMMARY_BKP_1019,1cfd701b-3277-46ea-be3b-81408611875f,OCIA_DM,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
f8540a63-9ab5-4ceb-838f-204f723c2bed,PAYG_DATE,fb6b2602-8a77-4fb3-ae29-ec114b9c6d00,PROMOTIONS,bc54af5c-d9fd-4fad-acf5-8d150ae847d5,NLS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
3de4089c-c62c-4bd9-b8bb-980533ab9e5c,CLOUD_ORIGIN,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
328bc242-a42d-4c63-b5c7-6e6063750ef2,PRODUCT,2777e5c0-49a2-4e2b-8693-14c000482b55,COMPUTE_PRODUCT_DIM,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
dcbc909a-847a-460e-aae8-f280cc5cfeff,SUBSCRIPTION_PLAN_NUMBER,fb6b2602-8a77-4fb3-ae29-ec114b9c6d00,PROMOTIONS,bc54af5c-d9fd-4fad-acf5-8d150ae847d5,NLS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
af5d7ea0-b0be-46c7-a6dc-7e79a99d789d,EXEC,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
d9fb5300-126e-4779-952e-30dc4d67dd45,USER_NAME,cf18a979-fbc7-4683-abb2-095b57e94b26,SYS_EXPORT_TABLE_01,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
9597ff13-aa9f-44a2-8f0f-01b0366bf96b,SUBSCRIPTION_ID_END_DATE,fb6b2602-8a77-4fb3-ae29-ec114b9c6d00,PROMOTIONS,bc54af5c-d9fd-4fad-acf5-8d150ae847d5,NLS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
94e70bd3-9df4-4fcc-96aa-6d4c806643e6,COMPARTMENTID,fc633586-e28e-4369-a53f-4e1838b66550,LBAAS_LOAD_BALANCERS_STG,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
a183607d-7e73-462d-b10a-b8540ba4ca85,COST_CENTER,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
f30d1bdb-2091-45b0-b9a0-4cd7a8692e76,CORES,c705fd0a-4111-4f28-a748-dca4a097a72c,CTE_COMPUTE_NOW,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
89652406-52a1-489f-a6b8-3840725c95a2,PROGRAM_TYPE,fb6b2602-8a77-4fb3-ae29-ec114b9c6d00,PROMOTIONS,bc54af5c-d9fd-4fad-acf5-8d150ae847d5,NLS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
f8ac254c-5df3-4a33-bc24-656f2257bc9a,CANONICAL_REGION_IDENTIFIER,29228156-3e5b-4ff7-bc18-45f71097918a,DCOPS_SUMMARY_BKP_1019,1cfd701b-3277-46ea-be3b-81408611875f,OCIA_DM,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
ad78eecd-9427-4d40-b233-1e9d28d97326,SUBSCRIPTION_ID,c705fd0a-4111-4f28-a748-dca4a097a72c,CTE_COMPUTE_NOW,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
14a67e1e-e01c-4ba5-af25-d2e1738767d3,CLOUD_TYPE,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
4bd9594d-034e-46fc-994b-19cf57372106,CLOUD_ACCOUNT_NAME,fb6b2602-8a77-4fb3-ae29-ec114b9c6d00,PROMOTIONS,bc54af5c-d9fd-4fad-acf5-8d150ae847d5,NLS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
a4fc9c8a-9a2b-4a77-ab2b-eac73ad8e144,PARENT_OBJECT_NAME,cf18a979-fbc7-4683-abb2-095b57e94b26,SYS_EXPORT_TABLE_01,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
8cd2ffa6-e2c5-420f-b753-85f1222d0bc0,RAMPED_CAPACITY,29228156-3e5b-4ff7-bc18-45f71097918a,DCOPS_SUMMARY_BKP_1019,1cfd701b-3277-46ea-be3b-81408611875f,OCIA_DM,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
65bea368-91b8-49e1-b9eb-182ec0074c55,LAST_UPDATED_BY,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
207405f7-6437-49cc-8a18-84394505481f,PROVISIONING_GROUP_DESCRIPTION,fb6b2602-8a77-4fb3-ae29-ec114b9c6d00,PROMOTIONS,bc54af5c-d9fd-4fad-acf5-8d150ae847d5,NLS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
29877835-4d94-4e44-8983-977a282ac06a,MODIFIEDON,fc633586-e28e-4369-a53f-4e1838b66550,LBAAS_LOAD_BALANCERS_STG,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
dccf5f85-9c68-4f4a-9ff8-a3a8ec8846c2,TAGS,fc633586-e28e-4369-a53f-4e1838b66550,LBAAS_LOAD_BALANCERS_STG,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
54c9b5a1-9b55-4279-b3ad-0e7faff26579,STATS_GRAIN_VALUE,3cf11183-d4f9-4394-83b1-b7c967a50c4e,VW_DQ_STATS_ALL,91a1c479-fd32-4c63-9589-836185ecb052,DW_OPERATIONS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
070eba5a-4265-47dd-a6e1-71b80e8ca248,STATS_START_TIME,3cf11183-d4f9-4394-83b1-b7c967a50c4e,VW_DQ_STATS_ALL,91a1c479-fd32-4c63-9589-836185ecb052,DW_OPERATIONS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
3e11a3b2-fb00-4d93-b7af-2003ed477c91,SERVICE,fc633586-e28e-4369-a53f-4e1838b66550,LBAAS_LOAD_BALANCERS_STG,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
